departement,code_ancien_canton,nom_ancien_canton,code_nouveau_canton,nom_nouveau_canton,nb_communes
12,1207,Cassagnes-Bégonhès,121213,Monts du Réquistanais,7
12,1208,Conques,121207,Lot et Dourdou,3
12,1209,Cornus,121204,Causses-Rougiers,9
12,1210,Decazeville,121207,Lot et Dourdou,7
12,1211,Entraygues-sur-Truyère,121210,Lot et Truyère,5
12,1212,Espalion,121209,Lot et Palanges,3
12,1212,Espalion,121210,Lot et Truyère,3
12,1213,Estaing,121210,Lot et Truyère,6
12,1214,Laguiole,121201,Aubrac et Carladez,5
12,1215,Laissac,121209,Lot et Palanges,5
12,1216,Marcillac-Vallon,121221,Vallon,9
12,1217,Millau-Est,121212,Millau-2,3
12,1218,Montbazens,121223,Villeneuvois et Villefranchois,7
12,1218,Montbazens,121208,Lot et Montbazinois,6
12,1219,Mur-de-Barrez,121201,Aubrac et Carladez,6
12,1220,Najac,121202,Aveyron et Tarn,7
12,1221,Nant,121204,Causses-Rougiers,4
12,1221,Nant,121212,Millau-2,2
12,1222,Naucelle,121205,Ceor-Ségala,8
12,1223,Peyreleau,121220,Tarn et Causses,7
12,1224,Pont-de-Salars,121215,Raspes et Lévezou,6
12,1224,Pont-de-Salars,121203,Causse-Comtal,1
12,1224,Pont-de-Salars,121214,Nord-Lévezou,1
12,1225,Réquista,121213,Monts du Réquistanais,7
12,1226,Rieupeyroux,121202,Aveyron et Tarn,4
12,1227,Rignac,121206,Enne et Alzou,8
12,1228,Rodez-Est,121214,Nord-Lévezou,1
12,1228,Rodez-Est,121217,Rodez-2,1
12,1229,Saint-Affrique,121219,Saint-Affrique,11
12,1230,Saint-Amans-des-Cots,121201,Aubrac et Carladez,6
12,1231,Saint-Beauzély,121220,Tarn et Causses,5
12,1232,Saint-Chély-d'Aubrac,121201,Aubrac et Carladez,2
12,1233,Sainte-Geneviève-sur-Argence,121201,Aubrac et Carladez,2
12,1234,Saint-Geniez-d'Olt,121209,Lot et Palanges,5
12,1235,Saint-Rome-de-Tarn,121215,Raspes et Lévezou,8
12,1236,Saint-Sernin-sur-Rance,121204,Causses-Rougiers,14
12,1237,Salles-Curan,121215,Raspes et Lévezou,4
12,1238,Salvetat-Peyralès,121202,Aveyron et Tarn,5
12,1239,Baraqueville-Sauveterre,121205,Ceor-Ségala,10
12,1240,Sévérac-le-Château,121220,Tarn et Causses,1
12,1241,Vézins-de-Lévézou,121215,Raspes et Lévezou,4
12,1242,Villefranche-de-Rouergue,121222,Villefranche-de-Rouergue,3
12,1242,Villefranche-de-Rouergue,121223,Villeneuvois et Villefranchois,3
12,1242,Villefranche-de-Rouergue,121202,Aveyron et Tarn,1
12,1243,Villeneuve,121223,Villeneuvois et Villefranchois,10
12,1244,Millau-Ouest,121211,Millau-1,3
12,1245,Rodez-Ouest,121214,Nord-Lévezou,2
12,1245,Rodez-Ouest,121221,Vallon,1
12,1246,Rodez-Nord,121203,Causse-Comtal,1
12,1246,Rodez-Nord,121218,Rodez-Onet,1
12,1297,,121298,Millau,1
12,1298,,121299,Rodez,1
13,1301,Aix-en-Provence-Nord-Est,131328,Trets,4
13,1302,Aix-en-Provence-Sud-Ouest,131325,Pélissanne,1
13,1302,Aix-en-Provence-Sud-Ouest,131328,Trets,1
13,1303,Arles-Est,131326,Salon-de-Provence-1,1
13,1303,Arles-Est,131327,Salon-de-Provence-2,1
13,1305,Aubagne-Ouest,131305,Aubagne,1
13,1306,Berre-l'Étang,131306,Berre-l'Étang,3
13,1307,Châteaurenard,131307,Châteaurenard,6
13,1308,Ciotat,131308,La Ciotat,2
13,1309,Eyguières,131326,Salon-de-Provence-1,4
13,1309,Eyguières,131325,Pélissanne,3
13,1310,Gardanne,131309,Gardanne,3
13,1310,Gardanne,131329,Vitrolles,1
13,1311,Istres-Nord,131327,Salon-de-Provence-2,1
13,1312,Lambesc,131325,Pélissanne,6
13,1326,Orgon,131307,Châteaurenard,5
13,1326,Orgon,131326,Salon-de-Provence-1,3
13,1327,Peyrolles-en-Provence,131328,Trets,5
13,1328,Port-Saint-Louis-du-Rhône,131304,Arles,1
13,1329,Roquevaire,131303,Allauch,8
13,1329,Roquevaire,131305,Aubagne,1
13,1330,Saintes-Maries-de-la-Mer,131304,Arles,1
13,1331,Saint-Rémy-de-Provence,131326,Salon-de-Provence-1,4
13,1331,Saint-Rémy-de-Provence,131307,Châteaurenard,1
13,1332,Salon-de-Provence,131327,Salon-de-Provence-2,1
13,1332,Salon-de-Provence,131399,Salon-de-Provence,1
13,1333,Tarascon,131307,Châteaurenard,3
13,1333,Tarascon,131326,Salon-de-Provence-1,2
13,1334,Trets,131328,Trets,8
13,1335,Allauch,131303,Allauch,2
13,1336,Marignane,131311,Marignane,1
13,1336,Marignane,131329,Vitrolles,1
13,1348,Châteauneuf-Côte-Bleue,131311,Marignane,6
13,1349,Istres-Sud,131310,Istres,2
13,1350,Martigues-Ouest,131324,Martigues,1
13,1351,Pélissanne,131306,Berre-l'Étang,6
13,1351,Pélissanne,131325,Pélissanne,3
13,1352,Pennes-Mirabeau,131309,Gardanne,2
13,1352,Pennes-Mirabeau,131329,Vitrolles,1
13,1353,Vitrolles,131329,Vitrolles,1
13,1354,Aubagne-Est,131308,La Ciotat,5
13,1394,,131305,Aubagne,1
13,1395,,131310,Istres,1
13,1396,,131324,Martigues,1
13,1397,,131397,Aix-en-Provence,1
13,1398,,131304,Arles,1
13,1399,,131398,Marseille,1
14,1401,Aunay-sur-Odon,141401,Les Monts d’Aunay,6
14,1401,Aunay-sur-Odon,141489,Les Monts d'Aunay,1
14,1402,Balleroy,141423,Trévières,14
14,1402,Balleroy,141402,Bayeux,5
14,1402,Balleroy,141401,Les Monts d’Aunay,1
14,1402,Balleroy,141403,Thue-et-Mue,1
14,1403,Bayeux,141402,Bayeux,16
14,1404,Bény-Bocage,141410,Condé-en-Normandie,1
14,1405,Blangy-le-Château,141421,Pont-l'Évêque,14
14,1405,Blangy-le-Château,141419,Mézidon Vallée d’Auge,1
14,1406,Bourguébus,141412,Évrecy,9
14,1406,Bourguébus,141424,Troarn,6
14,1406,Bourguébus,141409,Caen-5,1
14,1407,Bretteville-sur-Laize,141422,Le Hom,21
14,1407,Bretteville-sur-Laize,141413,Falaise,4
14,1407,Bretteville-sur-Laize,141419,Mézidon Vallée d’Auge,1
14,1408,Caen  1er Canton,141405,Caen-1,1
14,1409,Caen  2e  Canton,141406,Caen-2,4
14,1410,Cambremer,141419,Mézidon Vallée d’Auge,18
14,1411,Caumont-l'Éventé,141401,Les Monts d’Aunay,4
14,1411,Caumont-l'Éventé,141423,Trévières,4
14,1412,Condé-sur-Noireau,141410,Condé-en-Normandie,4
14,1413,Creully,141403,Thue-et-Mue,10
14,1413,Creully,141411,Courseulles-sur-Mer,4
14,1413,Creully,141402,Bayeux,1
14,1413,Creully,141406,Caen-2,1
14,1413,Creully,141420,Ouistreham,1
14,1414,Douvres-la-Délivrande,141411,Courseulles-sur-Mer,7
14,1414,Douvres-la-Délivrande,141420,Ouistreham,3
14,1415,Dozulé,141404,Cabourg,23
14,1415,Dozulé,141421,Pont-l'Évêque,1
14,1415,Dozulé,141424,Troarn,1
14,1416,Évrecy,141412,Évrecy,17
14,1416,Évrecy,141405,Caen-1,2
14,1416,Évrecy,141422,Le Hom,2
14,1416,Évrecy,141409,Caen-5,1
14,1417,Falaise-Nord,141413,Falaise,26
14,1418,Falaise-Sud,141413,Falaise,7
14,1419,Honfleur,141415,Honfleur-Deauville,13
14,1420,Isigny-sur-Mer,141423,Trévières,20
14,1421,Lisieux  1er Canton,141421,Pont-l'Évêque,9
14,1421,Lisieux  1er Canton,141417,Lisieux,7
14,1422,Lisieux  2e  Canton,141417,Lisieux,1
14,1423,Livarot,141418,Livarot-Pays-d’Auge,3
14,1424,Mézidon-Canon,141419,Mézidon Vallée d’Auge,5
14,1425,Morteaux-Coulibœuf,141413,Falaise,19
14,1425,Morteaux-Coulibœuf,141418,Livarot-Pays-d’Auge,1
14,1426,Orbec,141418,Livarot-Pays-d’Auge,7
14,1426,Orbec,141417,Lisieux,1
14,1426,Orbec,141419,Mézidon Vallée d’Auge,1
14,1427,Pont-l'Évêque,141421,Pont-l'Évêque,18
14,1427,Pont-l'Évêque,141419,Mézidon Vallée d’Auge,1
14,1428,Ryes,141402,Bayeux,12
14,1428,Ryes,141411,Courseulles-sur-Mer,10
14,1428,Ryes,141403,Thue-et-Mue,1
14,1429,Saint-Pierre-sur-Dives,141418,Livarot-Pays-d’Auge,1
14,1430,Saint-Sever-Calvados,141425,Vire-Normandie,8
14,1431,Thury-Harcourt,141422,Le Hom,19
14,1431,Thury-Harcourt,141410,Condé-en-Normandie,2
14,1432,Tilly-sur-Seulles,141403,Thue-et-Mue,14
14,1432,Tilly-sur-Seulles,141412,Évrecy,2
14,1432,Tilly-sur-Seulles,141405,Caen-1,1
14,1433,Trévières,141423,Trévières,21
14,1434,Troarn,141424,Troarn,16
14,1434,Troarn,141416,Ifs,1
14,1435,Trouville-sur-Mer,141421,Pont-l'Évêque,5
14,1435,Trouville-sur-Mer,141415,Honfleur-Deauville,4
14,1436,Vassy,141410,Condé-en-Normandie,1
14,1437,Villers-Bocage,141401,Les Monts d’Aunay,17
14,1438,Vire,141425,Vire-Normandie,1
14,1440,Caen  4e  Canton,141407,Caen-3,1
14,1443,Caen  7e  Canton,141416,Ifs,1
14,1444,Caen  8e  Canton,141409,Caen-5,2
14,1446,Caen 10e  Canton,141416,Ifs,2
14,1447,Cabourg,141404,Cabourg,11
14,1447,Cabourg,141414,Hérouville-Saint-Clair,1
14,1447,Cabourg,141424,Troarn,1
14,1448,Ouistreham,141420,Ouistreham,7
14,1449,Lisieux  3e  Canton,141419,Mézidon Vallée d’Auge,12
14,1493,,141414,Hérouville-Saint-Clair,1
14,1497,,141499,Caen,1
14,1498,,141413,Falaise,1
14,1499,,141417,Lisieux,1
15,1501,Allanche,151507,Murat,10
15,1503,Aurillac  2e  Canton,151502,Aurillac-1,1
15,1503,Aurillac  2e  Canton,151506,Maurs,1
15,1503,Aurillac  2e  Canton,151513,Saint-Paul-des-Landes,1
15,1504,Champs-sur-Tarentaine-Marchal,151515,Ydes,4
15,1505,Chaudes-Aigues,151509,Neuvéglise-sur-Truyère,12
15,1506,Condat,151510,Riom-ès-Montagnes,9
15,1507,Laroquebrou,151513,Saint-Paul-des-Landes,14
15,1508,Massiac,151511,Saint-Flour-1,12
15,1509,Mauriac,151505,Mauriac,5
15,1509,Mauriac,151510,Riom-ès-Montagnes,3
15,1509,Mauriac,151515,Ydes,3
15,1510,Maurs,151506,Maurs,12
15,1511,Montsalvy,151501,Arpajon-sur-Cère,12
15,1511,Montsalvy,151506,Maurs,1
15,1512,Murat,151507,Murat,11
15,1513,Pierrefort,151512,Saint-Flour-2,10
15,1514,Pleaux,151505,Mauriac,8
15,1515,Riom-ès-Montagnes,151510,Riom-ès-Montagnes,8
15,1516,Ruynes-en-Margeride,151509,Neuvéglise-sur-Truyère,10
15,1517,Saignes,151515,Ydes,12
15,1518,Saint-Cernin,151508,Naucelles,7
15,1519,Saint-Flour-Nord,151511,Saint-Flour-1,11
15,1519,Saint-Flour-Nord,151509,Neuvéglise-sur-Truyère,3
15,1520,Saint-Flour-Sud,151512,Saint-Flour-2,6
15,1520,Saint-Flour-Sud,151509,Neuvéglise-sur-Truyère,2
15,1520,Saint-Flour-Sud,151507,Murat,1
15,1521,Saint-Mamet-la-Salvetat,151513,Saint-Paul-des-Landes,7
15,1521,Saint-Mamet-la-Salvetat,151506,Maurs,4
15,1522,Salers,151505,Mauriac,7
15,1522,Salers,151510,Riom-ès-Montagnes,3
15,1522,Salers,151508,Naucelles,2
15,1523,Vic-sur-Cère,151514,Vic-sur-Cère,12
15,1525,Aurillac  4e  Canton,151514,Vic-sur-Cère,7
15,1525,Aurillac  4e  Canton,151508,Naucelles,2
15,1526,Arpajon-sur-Cère,151514,Vic-sur-Cère,4
15,1526,Arpajon-sur-Cère,151501,Arpajon-sur-Cère,2
15,1527,Jussac,151508,Naucelles,5
15,1598,,151598,Aurillac,1
15,1599,,151599,Saint-Flour,1
16,1601,Aigre,161608,Charente-Nord,14
16,1604,Aubeterre-sur-Dronne,161617,Tude-et-Lavalette,11
16,1605,Baignes-Sainte-Radegonde,161609,Charente-Sud,7
16,1606,Barbezieux-Saint-Hilaire,161609,Charente-Sud,17
16,1607,Blanzac-Porcheresse,161609,Charente-Sud,6
16,1607,Blanzac-Porcheresse,161604,Boëme-Echelle,4
16,1607,Blanzac-Porcheresse,161617,Tude-et-Lavalette,2
16,1608,Brossac,161609,Charente-Sud,10
16,1608,Brossac,161617,Tude-et-Lavalette,2
16,1609,Chabanais,161610,Charente-Vienne,9
16,1610,Chalais,161617,Tude-et-Lavalette,13
16,1611,Champagne-Mouton,161606,Charente-Bonnieure,8
16,1612,Châteauneuf-sur-Charente,161607,Charente-Champagne,10
16,1613,Cognac-Nord,161611,Cognac-1,6
16,1614,Confolens-Nord,161610,Charente-Vienne,7
16,1615,Confolens-Sud,161610,Charente-Vienne,9
16,1616,Hiersac,161618,Val de Nouère,13
16,1617,Jarnac,161615,Jarnac,14
16,1618,Mansle,161605,Boixe-et-Manslois,21
16,1619,Montbron,161619,Val de Tardoire,14
16,1620,Montembœuf,161606,Charente-Bonnieure,11
16,1620,Montembœuf,161619,Val de Tardoire,1
16,1621,Montmoreau-Saint-Cybard,161617,Tude-et-Lavalette,10
16,1622,Rochefoucauld,161619,Val de Tardoire,12
16,1622,Rochefoucauld,161616,Touvre-et-Braconne,2
16,1623,Rouillac,161618,Val de Nouère,9
16,1624,Ruffec,161608,Charente-Nord,13
16,1624,Ruffec,161606,Charente-Bonnieure,1
16,1625,Saint-Amant-de-Boixe,161605,Boixe-et-Manslois,15
16,1625,Saint-Amant-de-Boixe,161618,Val de Nouère,1
16,1626,Saint-Claud,161606,Charente-Bonnieure,11
16,1626,Saint-Claud,161689,Terres-de-Haute-Charente,1
16,1627,Segonzac,161607,Charente-Champagne,11
16,1627,Segonzac,161615,Jarnac,3
16,1628,Villebois-Lavalette,161617,Tude-et-Lavalette,12
16,1628,Villebois-Lavalette,161604,Boëme-Echelle,3
16,1629,Villefagnan,161608,Charente-Nord,19
16,1630,Couronne,161613,La Couronne,4
16,1630,Couronne,161604,Boëme-Echelle,2
16,1630,Couronne,161601,Angoulême-1,1
16,1631,Ruelle-sur-Touvre,161616,Touvre-et-Braconne,4
16,1631,Ruelle-sur-Touvre,161602,Angoulême-2,1
16,1632,Soyaux,161604,Boëme-Echelle,4
16,1632,Soyaux,161603,Angoulême-3,1
16,1633,Cognac-Sud,161612,Cognac-2,6
16,1633,Cognac-Sud,161611,Cognac-1,1
16,1635,Gond-Pontouvre,161614,Gond-Pontouvre,4
16,1697,,161699,Cognac,1
16,1698,,161698,Angoulême,1
16,1699,,161610,Charente-Vienne,1
17,1701,Aigrefeuille-d'Aunis,171723,Surgères,9
17,1701,Aigrefeuille-d'Aunis,171706,La Jarrie,2
17,1702,Archiac,171707,Jonzac,17
17,1703,Ars-en-Ré,171705,L'Île de Ré,5
17,1704,Aulnay,171711,Matha,24
17,1705,Burie,171702,Chaniers,10
17,1706,Château-d'Oléron,171704,L'Île d'Oléron,4
17,1707,Courçon,171709,Marans,14
17,1708,Cozes,171721,Saintonge Estuaire,12
17,1708,Cozes,171722,Saujon,1
17,1709,Gémozac,171721,Saintonge Estuaire,11
17,1709,Gémozac,171724,Thénac,4
17,1709,Gémozac,171712,Pons,1
17,1710,Jarrie,171706,La Jarrie,12
17,1710,Jarrie,171703,Châtelaillon-Plage,2
17,1711,Jonzac,171707,Jonzac,18
17,1712,Loulay,171718,Saint-Jean-d'Angély,11
17,1712,Loulay,171711,Matha,4
17,1713,Marans,171709,Marans,6
17,1714,Marennes,171710,Marennes,6
17,1715,Matha,171711,Matha,25
17,1716,Mirambeau,171712,Pons,14
17,1716,Mirambeau,171707,Jonzac,5
17,1717,Montendre,171727,Les Trois Monts,15
17,1718,Montguyon,171727,Les Trois Monts,14
17,1719,Montlieu-la-Garde,171727,Les Trois Monts,13
17,1720,Pons,171712,Pons,12
17,1720,Pons,171724,Thénac,7
17,1721,Rochefort-Nord,171703,Châtelaillon-Plage,4
17,1721,Rochefort-Nord,171725,Tonnay-Charente,3
17,1725,Royan-Est,171717,Royan,1
17,1726,Saint-Agnant,171710,Marennes,7
17,1726,Saint-Agnant,171725,Tonnay-Charente,4
17,1727,Saint-Genis-de-Saintonge,171712,Pons,12
17,1727,Saint-Genis-de-Saintonge,171707,Jonzac,4
17,1728,Saint-Hilaire-de-Villefranche,171702,Chaniers,9
17,1729,Saint-Jean-d'Angély,171711,Matha,10
17,1729,Saint-Jean-d'Angély,171718,Saint-Jean-d'Angély,8
17,1730,Saint-Martin-de-Ré,171705,L'Île de Ré,5
17,1731,Saint-Pierre-d'Oléron,171704,L'Île d'Oléron,4
17,1732,Saint-Porchaire,171719,Saint-Porchaire,15
17,1733,Saint-Savinien,171718,Saint-Jean-d'Angély,11
17,1734,Saintes-Nord,171702,Chaniers,5
17,1735,Saintes-Ouest,171724,Thénac,5
17,1735,Saintes-Ouest,171719,Saint-Porchaire,3
17,1736,Saujon,171722,Saujon,6
17,1736,Saujon,171724,Thénac,5
17,1736,Saujon,171719,Saint-Porchaire,2
17,1737,Surgères,171723,Surgères,10
17,1737,Surgères,171718,Saint-Jean-d'Angély,1
17,1738,Tonnay-Boutonne,171718,Saint-Jean-d'Angély,9
17,1739,Tonnay-Charente,171725,Tonnay-Charente,8
17,1740,Tremblade,171726,La Tremblade,6
17,1743,Royan-Ouest,171726,La Tremblade,3
17,1743,Royan-Ouest,171722,Saujon,2
17,1743,Royan-Ouest,171717,Royan,1
17,1744,Rochelle  5e  Canton,171708,Lagord,3
17,1744,Rochelle  5e  Canton,171701,Aytré,1
17,1746,Aytré,171703,Châtelaillon-Plage,2
17,1746,Aytré,171701,Aytré,1
17,1749,Rochelle  8e  Canton,171701,Aytré,2
17,1750,Rochelle  9e  Canton,171708,Lagord,3
17,1751,Saintes-Est,171724,Thénac,4
17,1751,Saintes-Est,171702,Chaniers,2
17,1796,,171717,Royan,1
17,1797,,171713,Rochefort,1
17,1798,,171799,La Rochelle,1
17,1799,,171720,Saintes,1
18,1801,Aix-d'Angillon,181814,Saint-Germain-du-Puy,12
18,1802,Argent-sur-Sauldre,181801,Aubigny-sur-Nère,4
18,1803,Aubigny-sur-Nère,181801,Aubigny-sur-Nère,4
18,1804,Baugy,181802,Avord,15
18,1806,Chapelle-d'Angillon,181801,Aubigny-sur-Nère,5
18,1807,Charenton-du-Cher,181809,Dun-sur-Auron,9
18,1808,Chârost,181807,Chârost,13
18,1809,Châteaumeillant,181808,Châteaumeillant,11
18,1810,Châteauneuf-sur-Cher,181817,Trouy,11
18,1811,Châtelet,181808,Châteaumeillant,7
18,1812,Dun-sur-Auron,181809,Dun-sur-Auron,12
18,1813,Graçay,181819,Vierzon-2,6
18,1814,Guerche-sur-l'Aubois,181810,La Guerche-sur-l'Aubois,9
18,1815,Henrichemont,181814,Saint-Germain-du-Puy,6
18,1815,Henrichemont,181815,Saint-Martin-d'Auxigny,1
18,1816,Léré,181816,Sancerre,7
18,1817,Levet,181817,Trouy,12
18,1818,Lignières,181808,Châteaumeillant,9
18,1819,Lury-sur-Arnon,181811,Mehun-sur-Yèvre,9
18,1820,Mehun-sur-Yèvre,181811,Mehun-sur-Yèvre,5
18,1821,Nérondes,181810,La Guerche-sur-l'Aubois,13
18,1822,Saint-Amand-Montrond,181812,Saint-Amand-Montrond,13
18,1823,Saint-Martin-d'Auxigny,181815,Saint-Martin-d'Auxigny,11
18,1824,Sancergues,181802,Avord,18
18,1825,Sancerre,181816,Sancerre,18
18,1826,Sancoins,181809,Dun-sur-Auron,11
18,1827,Saulzais-le-Potier,181808,Châteaumeillant,11
18,1828,Vailly-sur-Sauldre,181816,Sancerre,11
18,1830,Vierzon  2e  Canton,181815,Saint-Martin-d'Auxigny,3
18,1830,Vierzon  2e  Canton,181819,Vierzon-2,3
18,1830,Vierzon  2e  Canton,181801,Aubigny-sur-Nère,2
18,1830,Vierzon  2e  Canton,181811,Mehun-sur-Yèvre,1
18,1835,Saint-Doulchard,181813,Saint-Doulchard,3
18,1898,,181898,Bourges,1
18,1899,,181899,Vierzon,1
19,1901,Argentat,191902,Argentat-sur-Dordogne,10
19,1901,Argentat,191910,Midi Corrézien,1
19,1902,Ayen,191919,L'Yssandonnais,11
19,1903,Beaulieu-sur-Dordogne,191910,Midi Corrézien,12
19,1904,Beynat,191910,Midi Corrézien,7
19,1905,Bort-les-Orgues,191908,Haute-Dordogne,9
19,1907,Bugeat,191912,Plateau de Millevaches,11
19,1908,Corrèze,191911,Naves,5
19,1908,Corrèze,191907,Égletons,3
19,1908,Corrèze,191914,Sainte-Fortunade,1
19,1909,Donzenac,191901,Allassac,6
19,1910,Égletons,191907,Égletons,7
19,1911,Eygurande,191917,Ussel,10
19,1912,Juillac,191919,L'Yssandonnais,10
19,1913,Lapleau,191907,Égletons,6
19,1913,Lapleau,191908,Haute-Dordogne,2
19,1914,Larche,191913,Saint-Pantaléon-de-Larche,8
19,1915,Lubersac,191918,Uzerche,12
19,1916,Mercœur,191902,Argentat-sur-Dordogne,10
19,1917,Meymac,191912,Plateau de Millevaches,10
19,1918,Meyssac,191910,Midi Corrézien,13
19,1918,Meyssac,191913,Saint-Pantaléon-de-Larche,1
19,1919,Neuvic,191908,Haute-Dordogne,10
19,1920,Roche-Canillac,191914,Sainte-Fortunade,9
19,1920,Roche-Canillac,191907,Égletons,1
19,1921,Saint-Privat,191902,Argentat-sur-Dordogne,10
19,1922,Seilhac,191915,Seilhac-Monédières,9
19,1923,Sornac,191912,Plateau de Millevaches,8
19,1924,Treignac,191915,Seilhac-Monédières,12
19,1927,Ussel-Est,191908,Haute-Dordogne,5
19,1928,Uzerche,191918,Uzerche,9
19,1929,Vigeois,191901,Allassac,6
19,1930,Brive-la-Gaillarde-Sud-Est,191905,Brive-la-Gaillarde-3,1
19,1933,Brive-la-Gaillarde-Sud-Ouest,191913,Saint-Pantaléon-de-Larche,4
19,1934,Malemort-sur-Corrèze,191909,Malemort,4
19,1934,Malemort-sur-Corrèze,191905,Brive-la-Gaillarde-3,1
19,1935,Tulle-Campagne-Nord,191911,Naves,6
19,1936,Tulle-Campagne-Sud,191914,Sainte-Fortunade,10
19,1936,Tulle-Campagne-Sud,191911,Naves,2
19,1937,Ussel-Ouest,191912,Plateau de Millevaches,4
19,1997,,191917,Ussel,1
19,1998,,191999,Brive-la-Gaillarde,1
19,1999,,191916,Tulle,1
21,2101,Aignay-le-Duc,212105,Châtillon-sur-Seine,16
21,2102,Arnay-le-Duc,212101,Arnay-le-Duc,20
21,2103,Auxonne,212102,Auxonne,16
21,2104,Baigneux-les-Juifs,212105,Châtillon-sur-Seine,14
21,2104,Baigneux-les-Juifs,212119,Montbard,1
21,2105,Beaune-Nord,212117,Ladoix-Serrigny,14
21,2106,Beaune-Sud,212117,Ladoix-Serrigny,16
21,2107,Bligny-sur-Ouche,212101,Arnay-le-Duc,22
21,2108,Châtillon-sur-Seine,212105,Châtillon-sur-Seine,28
21,2109,Dijon  1er Canton,212114,Fontaine-lès-Dijon,6
21,2109,Dijon  1er Canton,212121,Saint-Apollinaire,2
21,2110,Dijon  2e  Canton,212107,Chevigny-Saint-Sauveur,4
21,2110,Dijon  2e  Canton,212121,Saint-Apollinaire,3
21,2113,Fontaine-Française,212121,Saint-Apollinaire,11
21,2114,Genlis,212115,Genlis,22
21,2114,Genlis,212107,Chevigny-Saint-Sauveur,1
21,2114,Genlis,212118,Longvic,1
21,2115,Gevrey-Chambertin,212118,Longvic,22
21,2115,Gevrey-Chambertin,212120,Nuits-Saint-Georges,9
21,2116,Grancey-le-Château-Neuvelle,212116,Is-sur-Tille,10
21,2117,Is-sur-Tille,212116,Is-sur-Tille,23
21,2117,Is-sur-Tille,212114,Fontaine-lès-Dijon,1
21,2118,Laignes,212105,Châtillon-sur-Seine,16
21,2118,Laignes,212119,Montbard,5
21,2119,Liernais,212101,Arnay-le-Duc,14
21,2120,Mirebeau-sur-Bèze,212121,Saint-Apollinaire,21
21,2121,Montbard,212119,Montbard,28
21,2122,Montigny-sur-Aube,212105,Châtillon-sur-Seine,16
21,2123,Nolay,212101,Arnay-le-Duc,9
21,2123,Nolay,212117,Ladoix-Serrigny,6
21,2124,Nuits-Saint-Georges,212120,Nuits-Saint-Georges,25
21,2125,Pontailler-sur-Saône,212102,Auxonne,19
21,2126,Pouilly-en-Auxois,212101,Arnay-le-Duc,25
21,2127,Précy-sous-Thil,212122,Semur-en-Auxois,17
21,2128,Recey-sur-Ource,212105,Châtillon-sur-Seine,17
21,2129,Saint-Jean-de-Losne,212104,Brazey-en-Plaine,17
21,2130,Saint-Seine-l'Abbaye,212114,Fontaine-lès-Dijon,11
21,2130,Saint-Seine-l'Abbaye,212116,Is-sur-Tille,9
21,2131,Saulieu,212122,Semur-en-Auxois,14
21,2132,Selongey,212116,Is-sur-Tille,8
21,2133,Semur-en-Auxois,212122,Semur-en-Auxois,29
21,2134,Seurre,212104,Brazey-en-Plaine,21
21,2134,Seurre,212117,Ladoix-Serrigny,2
21,2135,Sombernon,212123,Talant,28
21,2136,Venarey-les-Laumes,212119,Montbard,23
21,2137,Vitteaux,212122,Semur-en-Auxois,28
21,2138,Chenôve,212118,Longvic,3
21,2138,Chenôve,212106,Chenôve,1
21,2138,Chenôve,212107,Chevigny-Saint-Sauveur,1
21,2139,Dijon  5e  Canton,212123,Talant,4
21,2139,Dijon  5e  Canton,212113,Dijon-6,2
21,2139,Dijon  5e  Canton,212114,Fontaine-lès-Dijon,1
21,2143,Fontaine-lès-Dijon,212114,Fontaine-lès-Dijon,11
21,2143,Fontaine-lès-Dijon,212123,Talant,2
21,2197,,212106,Chenôve,1
21,2198,,212103,Beaune,1
21,2199,,212199,Dijon,1
22,2201,Bégard,222201,Bégard,7
22,2202,Belle-Isle-en-Terre,222203,Callac,7
22,2203,Bourbriac,222203,Callac,7
22,2204,Broons,222202,Broons,9
22,2205,Callac,222203,Callac,11
22,2206,Caulnes,222202,Broons,8
22,2207,Châtelaudren,222215,Plélo,6
22,2208,Chèze,222209,Loudéac,8
22,2209,Collinée,222216,Plénée-Jugon,1
22,2210,Corlay,222210,Guerlédan,5
22,2211,Dinan-Est,222208,Lanvallay,3
22,2211,Dinan-Est,222219,Pleslin-Trigavou,1
22,2212,Dinan-Ouest,222208,Lanvallay,6
22,2212,Dinan-Ouest,222204,Dinan,3
22,2212,Dinan-Ouest,222219,Pleslin-Trigavou,3
22,2213,Étables-sur-Mer,222222,Plouha,5
22,2214,Évran,222208,Lanvallay,8
22,2215,Gouarec,222223,Rostrenen,6
22,2216,Guingamp,222205,Guingamp,6
22,2216,Guingamp,222203,Callac,2
22,2217,Jugon-les-Lacs,222216,Plénée-Jugon,5
22,2218,Lamballe,222206,Lamballe-Armor,8
22,2218,Lamballe,222289,Lamballe-Armor,1
22,2219,Lannion,222207,Lannion,3
